IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location
120184758,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Monday,03/05/2012 08:00 AM +0000,17:43,BAYVIEW,NONE,400 Block of KANSAS ST,-122.403562208477,37.7646269535706,"37.7646269535706, -122.403562208477"
120184758,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,03/05/2012 08:00 AM +0000,17:43,BAYVIEW,NONE,400 Block of KANSAS ST,-122.403562208477,37.7646269535706,"37.7646269535706, -122.403562208477"
120184764,WARRANTS,WARRANT ARREST,Monday,03/05/2012 08:00 AM +0000,17:58,SOUTHERN,"ARREST, BOOKED",1900 Block of MARKET ST,-122.425078149129,37.7706190720165,"37.7706190720165, -122.425078149129"
120184786,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Monday,03/05/2012 08:00 AM +0000,17:53,INGLESIDE,"ARREST, BOOKED",500 Block of EXCELSIOR AV,-122.42946459091,37.7241269541224,"37.7241269541224, -122.42946459091"
120184786,WARRANTS,WARRANT ARREST,Monday,03/05/2012 08:00 AM +0000,17:53,INGLESIDE,"ARREST, BOOKED",500 Block of EXCELSIOR AV,-122.42946459091,37.7241269541224,"37.7241269541224, -122.42946459091"
120184811,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,03/05/2012 08:00 AM +0000,18:08,CENTRAL,NONE,500 Block of GEARY ST,-122.411537983271,37.78697234123,"37.78697234123, -122.411537983271"
120184811,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,03/05/2012 08:00 AM +0000,18:08,CENTRAL,NONE,500 Block of GEARY ST,-122.411537983271,37.78697234123,"37.78697234123, -122.411537983271"
120184827,ASSAULT,BATTERY,Monday,03/05/2012 08:00 AM +0000,15:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403675173997,37.7751775060199,"37.7751775060199, -122.403675173997"
120184833,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,03/05/2012 08:00 AM +0000,18:23,BAYVIEW,"ARREST, CITED",SILVER AV / PALOU AV,-122.396516726913,37.7371564713337,"37.7371564713337, -122.396516726913"
120184849,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,03/05/2012 08:00 AM +0000,18:28,BAYVIEW,"ARREST, CITED",LASALLE AV / 3RD ST,-122.389865610332,37.7371699446203,"37.7371699446203, -122.389865610332"
120184861,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,03/05/2012 08:00 AM +0000,16:09,TARAVAL,JUVENILE CITED,3200 Block of 20TH AV,-122.476011600296,37.7290910125539,"37.7290910125539, -122.476011600296"
120184883,NON-CRIMINAL,LOST PROPERTY,Monday,03/05/2012 08:00 AM +0000,17:00,NORTHERN,NONE,1800 Block of FILLMORE ST,-122.433400588774,37.7865016153601,"37.7865016153601, -122.433400588774"
120184902,DRUG/NARCOTIC,FORGE OR ALTER PRESCRIPTION,Monday,03/05/2012 08:00 AM +0000,17:27,INGLESIDE,"ARREST, BOOKED",4900 Block of MISSION ST,-122.438907777456,37.7193144434831,"37.7193144434831, -122.438907777456"
120184918,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,03/05/2012 08:00 AM +0000,18:34,TENDERLOIN,"ARREST, CITED",EDDY ST / TAYLOR ST,-122.410955248906,37.7841399509594,"37.7841399509594, -122.410955248906"
120184924,OTHER OFFENSES,BEYOND PARENTAL CONTROL,Monday,03/05/2012 08:00 AM +0000,18:10,CENTRAL,NONE,400 Block of BAY ST,-122.414501928254,37.8054746065875,"37.8054746065875, -122.414501928254"
120184930,MISSING PERSON,MISSING JUVENILE,Monday,03/05/2012 08:00 AM +0000,08:00,NORTHERN,NONE,0 Block of CHURCH ST,-122.429181208452,37.7703389802742,"37.7703389802742, -122.429181208452"
120184930,MISSING PERSON,FOUND PERSON,Monday,03/05/2012 08:00 AM +0000,08:00,NORTHERN,NONE,0 Block of CHURCH ST,-122.429181208452,37.7703389802742,"37.7703389802742, -122.429181208452"
120184946,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,03/05/2012 08:00 AM +0000,18:55,BAYVIEW,"ARREST, CITED",3RD ST / KIRKWOOD AV,-122.389588165314,37.7379572653415,"37.7379572653415, -122.389588165314"
120184952,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Monday,03/05/2012 08:00 AM +0000,18:30,MISSION,"ARREST, BOOKED",200 Block of HARTFORD ST,-122.433814117269,37.7586228890609,"37.7586228890609, -122.433814117269"
120184968,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,03/05/2012 08:00 AM +0000,18:57,BAYVIEW,NONE,4500 Block of 3RD ST,-122.389971437536,37.7369981914299,"37.7369981914299, -122.389971437536"
120184968,WARRANTS,WARRANT ARREST,Monday,03/05/2012 08:00 AM +0000,18:57,BAYVIEW,NONE,4500 Block of 3RD ST,-122.389971437536,37.7369981914299,"37.7369981914299, -122.389971437536"
120185104,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,03/04/2012 08:00 AM +0000,19:30,BAYVIEW,NONE,0 Block of DAKOTA ST,-122.396096697994,37.754115307276,"37.754115307276, -122.396096697994"
